156, 68.2926829%
157, 68.1541582%
158, 68.0161943%
159, 67.8787878%
160, 67.7419354%
161, 67.6056338%
162, 67.4698795%
163, 67.3346693%
164, 67.1999999%
165, 67.0658682%
166, 66.9322708%
167, 66.7992047%
168, 66.6666666%
169, 66.5346534%
170, 66.403162%
171, 66.2721893%
172, 66.1417323%
173, 66.0117878%
174, 65.8823529%
175, 65.7534246%
176, 65.625%
177, 65.497076%
178, 65.3696498%
179, 65.2427184%
180, 65.116279%
181, 64.9903288%
182, 64.8648648%
183, 64.7398843%
184, 64.6153846%
185, 64.4913627%
186, 64.367816%
187, 64.2447418%
188, 64.1221374%
189, 63.9999999%
190, 63.8783269%
191, 63.7571157%
192, 63.6363636%
193, 63.516068%
194, 63.3962264%
195, 63.2768361%
196, 63.1578947%
197, 63.0393996%
198, 62.9213483%
199, 62.8037383%
200, 62.6865671%
201, 62.5698324%
202, 62.4535315%
203, 62.3376623%
204, 62.2222222%
205, 62.1072088%
206, 61.9926199%
207, 61.878453%
208, 61.7647058%
209, 61.6513761%
210, 61.5384615%
211, 61.4259597%
212, 61.3138686%
213, 61.2021857%
214, 61.0909091%
215, 60.9800362%
216, 60.8695652%
217, 60.7594936%
218, 60.6498195%
219, 60.5405405%
220, 60.4316546%
221, 60.3231597%
222, 60.2150537%
223, 60.1073345%
224, 60%
225, 59.8930481%
226, 59.7864768%
227, 59.6802841%
228, 59.574468%
229, 59.4690265%
230, 59.3639575%
231, 59.2592592%
232, 59.1549295%
233, 59.0509666%
234, 58.9473684%
235, 58.8441331%
236, 58.7412587%
237, 58.6387434%
238, 58.5365853%
239, 58.4347826%
240, 58.3333333%
241, 58.2322357%
242, 58.1314878%
243, 58.031088%
244, 57.9310344%
245, 57.8313252%
246, 57.7319587%
247, 57.6329331%
248, 57.5342465%
249, 57.4358974%
250, 57.3378839%
251, 57.2402044%
252, 57.1428571%
253, 57.0458403%
254, 56.9491525%
255, 56.8527918%
256, 56.7567567%
257, 56.6610455%
258, 56.5656565%
259, 56.4705882%
260, 56.3758389%
261, 56.281407%
262, 56.1872909%
263, 56.0934891%
264, 55.9999999%
265, 55.9068219%
266, 55.8139534%
267, 55.721393%
268, 55.629139%
269, 55.53719%
270, 55.4455445%
271, 55.3542009%
272, 55.2631578%
273, 55.1724137%
274, 55.0819672%
275, 54.9918166%
276, 54.9019607%
277, 54.812398%
278, 54.723127%
279, 54.6341463%
280, 54.5454545%
281, 54.4570502%
282, 54.368932%
283, 54.2810985%
284, 54.1935483%
285, 54.1062801%
286, 54.0192925%
287, 53.9325842%
288, 53.8461538%
289, 53.7599999%
290, 53.6741213%
291, 53.5885167%
292, 53.5031846%
293, 53.4181239%
294, 53.3333333%
295, 53.2488113%
296, 53.1645569%
297, 53.0805687%
298, 52.9968454%
299, 52.9133858%
300, 52.8301886%
301, 52.7472527%
302, 52.6645768%
303, 52.5821596%
304, 52.4999999%
305, 52.4180967%
306, 52.3364485%
307, 52.2550544%
308, 52.173913%
309, 52.0930232%
310, 52.0123838%
311, 51.9319937%
312, 51.8518518%
313, 51.7719568%
314, 51.6923076%
315, 51.6129032%
316, 51.5337423%
317, 51.4548238%
318, 51.3761467%
319, 51.2977099%
320, 51.2195121%
321, 51.1415525%
322, 51.0638297%
323, 50.9863429%
324, 50.9090908%
325, 50.8320726%
326, 50.7552869%
327, 50.678733%
328, 50.6024096%
329, 50.5263157%
330, 50.4504504%
331, 50.3748125%
332, 50.2994011%
333, 50.2242152%
334, 50.1492537%
335, 50.0745156%
336, 49.9999999%
336, 50%
323, 51%
310, 52%
298, 53%
286, 54%
275, 55%
264, 56%
253, 57%
243, 58%
233, 59%
224, 60%
215, 61%
206, 62%
197, 63%
189, 64%
181, 65%
173, 66%
165, 67%
158, 68%
151, 69%
144, 70%
137, 71%
131, 72%
124, 73%
118, 74%
112, 75%
106, 76%
100, 77%
95, 78%
89, 79%
84, 80%
79, 81%
74, 82%
69, 83%
64, 84%
59, 85%
55, 86%
50, 87%
46, 88%
42, 89%
37, 90%
33, 91%
29, 92%
25, 93%
21, 94%
18, 95%
14, 96%
10, 97%
7, 98%
3, 99%
0, 99.9%
