163, 17.3346693%
164, 17.1999999%
165, 17.0658682%
166, 16.9322708%
167, 16.7992047%
168, 16.6666666%
169, 16.5346534%
170, 16.403162%
171, 16.2721893%
172, 16.1417323%
173, 16.0117878%
174, 15.8823529%
175, 15.7534246%
176, 15.625%
177, 15.497076%
178, 15.3696498%
179, 15.2427184%
180, 15.116279%
181, 14.9903288%
182, 14.8648648%
183, 14.7398843%
184, 14.6153846%
185, 14.4913627%
186, 14.367816%
187, 14.2447418%
188, 14.1221374%
189, 13.9999999%
190, 13.8783269%
191, 13.7571157%
192, 13.6363636%
193, 13.516068%
194, 13.3962264%
195, 13.2768361%
196, 13.1578947%
197, 13.0393996%
198, 12.9213483%
199, 12.8037383%
200, 12.6865671%
201, 12.5698324%
202, 12.4535315%
203, 12.3376623%
204, 12.2222222%
205, 12.1072088%
206, 11.9926199%
207, 11.878453%
208, 11.7647058%
209, 11.6513761%
210, 11.5384615%
211, 11.4259597%
212, 11.3138686%
213, 11.2021857%
214, 11.0909091%
215, 10.9800362%
216, 10.8695652%
217, 10.7594936%
218, 10.6498195%
219, 10.5405405%
220, 10.4316546%
221, 10.3231597%
222, 10.2150537%
223, 10.1073345%
224, 10%
225, 9.8930481%
226, 9.7864768%
227, 9.6802841%
228, 9.574468%
229, 9.4690265%
230, 9.3639575%
231, 9.2592592%
232, 9.1549295%
233, 9.0509666%
234, 8.9473684%
235, 8.8441331%
236, 8.7412587%
237, 8.6387434%
238, 8.5365853%
239, 8.4347826%
240, 8.3333333%
241, 8.2322357%
242, 8.1314878%
243, 8.031088%
244, 7.9310344%
245, 7.8313252%
246, 7.7319587%
247, 7.6329331%
248, 7.5342465%
249, 7.4358974%
250, 7.3378839%
251, 7.2402044%
252, 7.1428571%
253, 7.0458403%
254, 6.9491525%
255, 6.8527918%
256, 6.7567567%
257, 6.6610455%
258, 6.5656565%
259, 6.4705882%
260, 6.3758389%
261, 6.281407%
262, 6.1872909%
263, 6.0934891%
264, 5.9999999%
265, 5.9068219%
266, 5.8139534%
267, 5.721393%
268, 5.629139%
269, 5.53719%
270, 5.4455445%
271, 5.3542009%
272, 5.2631578%
273, 5.1724137%
274, 5.0819672%
275, 4.9918166%
276, 4.9019607%
277, 4.812398%
278, 4.723127%
279, 4.6341463%
280, 4.5454545%
281, 4.4570502%
282, 4.368932%
283, 4.2810985%
284, 4.1935483%
285, 4.1062801%
286, 4.0192925%
287, 3.9325842%
288, 3.8461538%
289, 3.7599999%
290, 3.6741213%
291, 3.5885167%
292, 3.5031846%
293, 3.4181239%
294, 3.3333333%
295, 3.2488113%
296, 3.1645569%
297, 3.0805687%
298, 2.9968454%
299, 2.9133858%
300, 2.8301886%
301, 2.7472527%
302, 2.6645768%
303, 2.5821596%
304, 2.4999999%
305, 2.4180967%
306, 2.3364485%
307, 2.2550544%
308, 2.173913%
309, 2.0930232%
310, 2.0123838%
311, 1.9319937%
312, 1.8518518%
313, 1.7719568%
314, 1.6923076%
315, 1.6129032%
316, 1.5337423%
317, 1.4548238%
318, 1.3761467%
319, 1.2977099%
320, 1.2195121%
321, 1.1415525%
322, 1.0638297%
323, 0.9863429%
324, 0.9090908%
325, 0.8320726%
326, 0.7552869%
327, 0.678733%
328, 0.6024096%
329, 0.5263157%
330, 0.4504504%
331, 0.3748125%
332, 0.2994011%
333, 0.2242152%
334, 0.1492537%
335, 0.0745156%
336, 0%
323, 1%
310, 2%
298, 3%
286, 4%
275, 5%
264, 6%
253, 7%
243, 8%
233, 9%
224, 10%
215, 11%
206, 12%
197, 13%
189, 14%
181, 15%
173, 16%
165, 17%
158, 18%
151, 19%
144, 20%
137, 21%
131, 22%
124, 23%
118, 24%
112, 25%
106, 26%
100, 27%
95, 28%
89, 29%
84, 30%
79, 31%
74, 32%
69, 33%
64, 34%
59, 35%
55, 36%
50, 37%
46, 38%
42, 39%
37, 40%
33, 41%
29, 42%
25, 43%
21, 44%
18, 45%
14, 46%
10, 47%
7, 48%
3, 49%
335, 0.1%
336, 0.01%
